Тип,Підтип,Бенефіціар,Інвестор,Країна,Найменування суб'єкта госпощдарювання,Область,Район,"Потужність, МВт","Дата встановлення ""Зеленого тарифу""",Місяць,Квартал,Рік,Зелений Тариф ЕЦ,% надбавки,Тариф+ надбавка,Дата встановлення надбавки,Січ.17,Лют.17,Бер.17,Кві.17,Тра.17,Чер.17,Лип.17,Сер.17,Вер.17,Жов.17,Лис.17,Гру.17,Січ.18,Лют.18,Бер.18,Кві.18,Тра.18,Чер.18,Лип.18,Сер.18,Вер.18,Жов.18,Лис.18,Гру.18,Січ.19,Лют.19,Бер.19,Кві.19,Тра.19,Чер.19,Лип.19,Сер.19,1,2,3,4,5,6,7,8,9,10,11,12,Всього
СЕС,Земля,,,,ТОВ «ЕКОЕНЕРГОПОСТАЧ»,Хмельницька ,,0.967,2020-02-28,2.0,1,2020.0,0.1503,0.0,0.1503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.13824609646708,53.69292875285231,90.58398864426783,128.75345160122748,158.5219801274687,164.3661084270989,167.01422906286882,144.36823190180186,101.359100196711,65.1072418380675,30.133786544968135,25.47674680620033,1160.51604
СЕС,Земля,"Компанія З Обмеженою Відповідальністю ""Уг Пауер""",,Британія,ТОВ «СОЛЯРІС-ЕНЕРДЖІ»,Закарпатська ,,34.557,2020-03-06,3.0,1,2020.0,0.1503,0.0,0.1503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1112.765636355339,1918.786493187505,3237.1363966700765,4601.171692847589,5664.9886941726345,5873.836203635219,5968.470231360453,5159.186132192935,3622.198992241719,2326.6917851066173,1076.869970666457,910.4446115634591,41472.54684
СЕС,Земля,,,,ТОВ «ЕКОЕНЕРДЖИ ДНІПРО»,Дніпропетровська ,,5.031,2020-03-06,3.0,1,2020.0,0.1503,0.0,0.1503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.00260197655206,279.3475951971044,471.28029665906047,669.8641313399952,824.740519153356,855.1456995829726,868.9230469651427,751.1029728003778,527.3398480761665,338.73271322369965,156.77671159021168,132.54758343536076,6037.803719999999
СЕС,Земля,,,,ТОВ «КОЛОМИЯЕНЕРГО» ,Івано-Франківська ,,1.718,2020-03-06,3.0,1,2020.0,0.1503,0.0,0.1503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.321103199307586,95.39240082461248,160.93411839798566,228.74708361004014,281.63470719647495,292.0175535447321,296.7222807962861,256.48875119678974,180.07749135258481,115.67139759855219,53.536551483200896,45.262720799433474,2061.8061599999996
СЕС,Дах,,,,ТОВ «СВІТЛО ДЛЯ СВІТУ» ,Рівненська  ,,0.555,2020-03-06,3.0,1,2020.0,0.1637,0.0,0.1637,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.871485608623814,30.816520638917307,51.98977631599654,73.89675867495477,90.98210855299395,94.33628767015503,95.85615008261864,82.85870600361949,58.17404406326226,37.367651727122514,17.294986072861757,14.622124588874026,666.0666000000001
СЕС,Земля,,,,ТОВ «ТІОТУ ЕНЕРДЖИ»,Херсонська ,,9.763,2020-03-06,3.0,1,2020.0,0.1503,0.0,0.1503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.3771423369266,542.0931369328822,914.5516867983318,1299.9172161145646,1600.4654518970808,1659.4687865292312,1686.2046725344244,1457.5667508348415,1023.3390850263593,657.334024886301,304.2359441970258,257.21766191203085,11716.77156
СЕС,Земля,,,,ТОВ «СК-МОНОЛИТ» ,Харківська ,,0.284,2020-03-06,3.0,1,2020.0,0.1503,0.0,0.1503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.145048491620113,15.769174525139665,26.603777430167597,37.81383687150837,46.55661050279329,48.27298324022346,49.050714636871504,42.39977027932961,29.76833966480447,19.12146502793296,8.8500469273743,7.482312402234637,340.83408
СЕС,Дах,,,,ТОВ «ДІВАРІО ЕНЕРГІЯ»,Вінницька ,,0.524,2020-03-13,3.0,1,2020.0,0.1637,0.0,0.1637,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.873258484538518,29.095237504130935,49.085842864112045,69.76919197419153,85.90022501219609,89.06705358407427,90.50202278070658,78.23056206467858,54.92468304351248,35.28044955858053,16.328959823746956,13.805393305531517,628.8628799999999
СЕС,Дах,,,,ТОВ «СПС ФІНАНС ГРУП»,Івано-Франківська ,,0.242,2020-03-13,3.0,1,2020.0,0.1637,0.0,0.1637,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.792611742859393,13.437113503816194,22.669415979227317,32.22164972853883,39.6714779636478,41.13402093004957,41.796735711700364,36.12938171689353,25.365979573530566,16.293642735069632,7.541237170509088,6.375773244157683,290.42904
СЕС,Дах,,,,ТОВ «СПС ФІНАНС ГРУП»,Івано-Франківська ,,0.242,2020-03-13,3.0,1,2020.0,0.1637,0.0,0.1637,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.792611742859393,13.437113503816194,22.669415979227317,32.22164972853883,39.6714779636478,41.13402093004957,41.796735711700364,36.12938171689353,25.365979573530566,16.293642735069632,7.541237170509088,6.375773244157683,290.42904
СЕС,Земля,,,,ТОВ «ВІТ ЕНЕРДЖІ «РІПНА»,Хмельницька ,,2.401,2020-03-13,3.0,1,2020.0,0.1503,0.0,0.1503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.31430080415454,133.31615505232512,224.9143296120859,319.6866983397592,393.6000768211503,408.11067873160744,414.6857952222834,358.45721281926194,251.66825188449133,161.65717440868673,74.82029110079472,63.25715520339917,2881.48812
СЕС,Земля,Гаєвой (Аваков),,Україна,ТОВ «ТРИХАТИ-ЕЛІОС»,Миколаївська ,,23.837,2020-03-20,3.0,1,2020.0,0.1503,0.0,0.1503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,767.5722566716502,1323.5556801258952,2232.9374739538907,3173.8324982610748,3907.640579419309,4051.7010616098823,4116.9784676024865,3558.744099114014,2498.5489879927613,1604.923809404359,742.8118612951453,628.0136645495318,28607.26044
СЕС,Земля,,,,ТОВ «ЛАН» ,Кіровоградська ,,1.266,2020-03-20,3.0,1,2020.0,0.1503,0.0,0.1503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.76630771264459,70.29498221417893,118.59289516405696,168.56449816665355,207.53756653709968,215.18872106381306,218.65565045873007,189.0074266677158,132.69971132268472,85.23864339916594,39.45126552836574,33.354251764891025,1519.3519199999998
СЕС,Дах,,,,ПОСП «НАПАДІВСЬКЕ» ,Вінницька ,,0.353,2020-03-20,3.0,1,2020.0,0.1637,0.0,0.1637,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.366908864584154,19.600417631599655,33.06737124242662,47.001001463529775,57.867899674246594,60.00127846408056,60.96796572822409,52.70112291761744,37.00078838618302,23.76717308049414,11.00023438508144,9.300198161932489,423.64236000000005
СЕС,Дах,,,,ФГ «ФЕРМЕРЛЕНД»,Вінницька ,,0.853,2020-03-20,3.0,1,2020.0,0.1637,0.0,0.1637,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.467346349830834,47.36304883783146,79.90500756314422,113.57465792745299,139.8337632355024,144.98892501376977,147.32485769454718,127.3486058037611,89.4098370918247,57.431724186009916,26.581302919191128,22.473283377134315,1023.7023599999999
СЕС,Земля,,,,ТОВ «ЗЕЛЕНА ЕКО ПЛАНЕТА»,Івано-Франківська ,,1.163,2020-04-03,3.0,1,2020.0,0.1503,0.0,0.1503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.44961759068377,64.57588018569518,108.94434208198913,154.85032493508538,190.65259864348099,197.6812658745771,200.8661307136675,173.6300451931702,121.90344728932254,78.3037458714297,36.241565410339135,30.640596210559444,1395.7395599999998
СЕС,Земля,,,,ТОВ «НІКЕЛІОС» ,Дніпропетровська ,,3.68,2020-04-03,3.0,1,2020.0,0.1503,0.0,0.1503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.49921989141555,204.3329656778661,344.72500332048156,489.98211157447474,603.2687558108428,625.5090786057126,635.5867248721379,549.4054740420175,385.7305984735227,247.7710961365961,114.67666441104731,96.95390718388543,4416.4416
СЕС,Земля,,,,ТОВ «ХОЛДИНГОВА КОМПАНІЯ «ЕНЕРГІЯ ПОДІЛЛЯ»,Хмельницька ,,3.725,2020-04-03,3.0,1,2020.0,0.1503,0.0,0.1503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.94825926508776,206.83160248642696,348.9403905893462,495.97374065622785,610.6456835313558,633.1579667951845,643.358845149107,556.1237475017704,390.4474128570305,250.80090573609255,116.07896057911718,98.13948485325359,4470.447
СЕС,Дах,,,,ТОВ «ЮРСАР» ,Закарпатська ,,0.292,2020-04-03,3.0,1,2020.0,0.1637,0.0,0.1637,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.40265549138406,16.213376624439373,27.353179611299076,38.87901537493115,47.86806431977339,49.63278558501849,50.43242490833268,43.59413000550791,30.60688444409474,19.660097845621213,9.099344023920057,7.693081765677865,350.4350400000001
СЕС,Земля,,,,ТОВ «ГРІН ЕНЕРДЖИ ММХ» ,Запорізька  ,,1.498,2020-04-03,3.0,1,2020.0,0.1503,0.0,0.1503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.23691070579905,83.17684309387049,140.3255584168699,199.45467476591392,245.5697272295224,254.62298906286884,258.72524833110396,223.6438587268865,157.01750992210245,100.85899511212526,46.680881328192626,39.466563304744675,1797.77976
СЕС,Земля,,,,ТОВ «ПІДСТЕПНЕ СОНЦЕ»,Херсонська ,,3.035,2020-04-03,3.0,1,2020.0,0.1503,0.0,0.1503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.72965553544734,168.51917142182708,284.30445246675583,404.10209473601384,497.53279181682274,515.8750145566135,524.1863342355811,453.1102211188922,318.122925643245,204.34382521048073,94.57708600204582,79.96062725627509,3642.3642
СЕС,Земля,,,,ТОВ «ВИНСОЛАР»,Хмельницька ,,1.085,2020-04-15,4.0,ІІ,2020.0,0.1503,0.0,0.1503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.93794934298529,60.244909717523015,101.6376708159572,144.46483452671333,177.86592392792508,184.42319301282555,187.39445556692107,161.9850378629318,113.72763569124243,73.05207589896924,33.81091871901802,28.585594916987958,1302.1301999999998
СЕС,Дах,,,,ТОВ «АЛЬТЕРНАТИВНА ЗАХІДНА ТЕПЛО-ЕНЕРГЕТИЧНА КОМПАНІЯ»,Львівська ,,0.567,2020-04-15,4.0,ІІ,2020.0,0.1637,0.0,0.1637,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.257896108269733,31.482823787866863,53.11387958769376,75.49452643008891,92.94928927846406,96.37599118734754,97.92871548981037,84.65024559288693,59.43186123219765,38.175600953654886,17.668931717680387,14.93827863403887,680.46804
СЕС,Дах,,,,ПП «РІВС-2013»,Черкаська ,,0.122,2020-04-15,4.0,ІІ,2020.0,0.1637,0.0,0.1637,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.928506746400189,6.774082014320561,11.428383262255094,16.243972177197264,19.999670708946418,20.736985758124163,21.071081639782832,18.21398582421906,12.78780788417657,8.21415046974585,3.8017807223227638,3.2142327925092458,146.41464000000002
СЕС,Дах,,,,ПП «РІВС-2013»,Черкаська ,,0.198,2020-04-15,4.0,ІІ,2020.0,0.1637,0.0,0.1637,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.375773244157685,10.994001957667797,18.54770398300417,26.363167959713586,32.458481970257296,33.655108033676925,34.19732921866394,29.5604032229129,20.753983287434103,13.331162237784248,6.170103139507438,5.216541745219923,237.62376
СЕС,Дах,,,,СТ «СОНЯЧНЕ МІСТО»,Київська ,,0.145,2020-04-15,4.0,ІІ,2020.0,0.1228,0.0,0.1228,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.669126870721536,8.051163049807222,13.582914533008104,19.30636037453773,23.770100432764185,24.646417499409864,25.043498670233696,21.647770036981665,15.198624124636083,9.762719820599575,4.5185098748918096,3.8201947124085294,174.0174
СЕС,Дах,,,,СТ «СОНЯЧНЕ МІСТО»,Київська ,,0.048,2020-04-15,4.0,ІІ,2020.0,0.1228,0.0,0.1228,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5456419985836811,2.6652125957982533,4.496413086788889,6.391071020536627,7.868722901880558,8.158814068770162,8.290261628767016,7.1661583570697935,5.031268675741601,3.2317969061295146,1.4957825792745298,1.2646161806593752,57.605760000000004
СЕС,Дах,,,,СТ «СОНЯЧНЕ МІСТО»,Київська ,,0.048,2020-04-15,4.0,ІІ,2020.0,0.1228,0.0,0.1228,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5456419985836811,2.6652125957982533,4.496413086788889,6.391071020536627,7.868722901880558,8.158814068770162,8.290261628767016,7.1661583570697935,5.031268675741601,3.2317969061295146,1.4957825792745298,1.2646161806593752,57.605760000000004
СЕС,Земля,,,,ТОВ «ЕНЕРДЖІ СОЛАР ІСТЕЙТ»,Дніпропетровська ,,3.689,2020-04-22,4.0,ІІ,2020.0,0.1503,0.0,0.1503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.78902776614999,204.83269303957826,345.56808077425444,491.18043739082543,604.7441413549453,627.0388562436069,637.1411489275317,550.7491287339681,386.6739613502243,248.37705805649537,114.95712364466128,97.19102271775907,4427.242679999999
СЕС,Дах,,,,ПП «ГРІН-КОМЕРЦ»,Київська ,,0.185,2020-04-22,4.0,ІІ,2020.0,0.1637,0.0,0.1637,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.957161869541271,10.272173546305767,17.329925438665512,24.632252891651582,30.327369517664643,31.445429223385002,31.95205002753954,27.61956866787316,19.39134802108742,12.455883909040836,5.764995357620585,4.874041529624675,222.02219999999997
СЕС,Дах,,,,ТОВ «ЗАВОД СИЛОВІ ЦИЛІНДРИ»,Вінницька ,,0.353,2020-04-22,4.0,ІІ,2020.0,0.1637,0.0,0.1637,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.366908864584154,19.600417631599655,33.06737124242662,47.001001463529775,57.867899674246594,60.00127846408056,60.96796572822409,52.70112291761744,37.00078838618302,23.76717308049414,11.00023438508144,9.300198161932489,423.64236000000005
СЕС,Дах,,,,ТОВ «ЗЕЛЕНА ЕНЕРГІЯ.»,Запорізька  ,,0.077,2020-04-22,4.0,ІІ,2020.0,0.1637,0.0,0.1637,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4794673727279886,4.275445205759698,7.212995993390511,10.252343095444173,12.622742988433394,13.088097568652136,13.298961362813754,11.495712364466126,8.070993500668816,5.184340870249429,2.399484554252892,2.028655123141081,92.40924000000001
СЕС,Дах,,,,ТОВ «ІНТЕР СОЛАР»,Київська ,,1.425,2020-04-22,4.0,ІІ,2020.0,0.1637,0.0,0.1637,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.886246832953034,79.12349893776064,133.48726351404517,189.73492092218115,233.60271114957902,242.2147926666142,246.11714210402076,212.74532622550953,149.36578881107877,95.94397065071996,44.40604532221261,37.543292863325206,1710.1710000000003
СЕС,Дах,,,,ТОВ «СМАРТ ЕНЕРДЖИ СИСТЕМС»,м. Київ  ,,0.058,2020-04-22,4.0,ІІ,2020.0,0.1228,0.0,0.1228,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8676507482886149,3.2204652199228896,5.433165813203241,7.722544149815092,9.508040173105673,9.858566999763948,10.017399468093478,8.659108014792666,6.0794496498544355,3.90508792823983,1.8074039499567243,1.528077884963412,69.60695999999999
СЕС,Земля,,,,ТОВ «ЗАХІДНОУКРАЇНСЬКЕ ІННОВАЦІЙНЕ АГЕНТСТВО»,Івано-Франківська ,,2.902,2020-04-22,4.0,ІІ,2020.0,0.1126,0.0,0.1126,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.44693916437173,161.13431152096942,271.84564120544496,386.3935021166103,475.72987210952874,493.2683005743962,501.21540097253916,433.253990671178,304.1821186875443,195.38905461641357,90.43252177197265,76.45658658903139,3482.74824
СЕС,Земля,,,,ТОВ «ПРИПРУТТЯ СОЛАР»,Чернівецька ,,1.084,2020-04-22,4.0,ІІ,2020.0,0.1503,0.0,0.1503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.9057484680148,60.189384455110556,101.54399554331576,144.33168721378553,177.70199220080258,184.25321771972622,187.22174178298846,161.83574289715952,113.62281759383114,72.9847467967582,33.779756581949805,28.559248746557557,1300.93008
СЕС,Земля,,,,ТОВ «ПРИПРУТТЯ СОЛАР»,Чернівецька ,,1.085,2020-04-22,4.0,ІІ,2020.0,0.1503,0.0,0.1503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.93794934298529,60.244909717523015,101.6376708159572,144.46483452671333,177.86592392792508,184.42319301282555,187.39445556692107,161.9850378629318,113.72763569124243,73.05207589896924,33.81091871901802,28.585594916987958,1302.1301999999998
СЕС,Земля,,,,ТОВ «САН ВЕСТ ЕНЕРДЖІ»,Івано-Франківська ,,1.13,2020-04-22,4.0,ІІ,2020.0,0.1503,0.0,0.1503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.386988716657484,62.743546526083875,105.85305808482175,150.45646360846644,185.2428516484381,192.07208120229754,195.16657584389017,168.7033113226847,118.44445007475018,76.08188549846565,35.213214887087894,29.771172586356123,1356.1356
СЕС,Дах,,,,ТОВ «ІНТЕЛКОМ»,Івано-Франківська ,,0.347,2020-04-22,4.0,ІІ,2020.0,0.1637,0.0,0.1637,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.173703614761193,19.26726605712487,32.50531960657801,46.2021175859627,56.88430931151153,58.9814267054843,59.93168302462821,51.80535312298371,36.37187980171532,23.363198467227946,10.813261562672123,9.142121139350067,416.44164
СЕС,Дах,,,,ТОВ «ІНТЕЛКОМ»,Івано-Франківська ,,0.533,2020-04-22,4.0,ІІ,2020.0,0.1637,0.0,0.1637,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.16306635927296,29.594964865843103,49.92892031788496,70.96751779054213,87.3756105562987,90.59683122196867,92.0564468361004,79.57421675662917,55.86804592021402,35.886411478479815,16.60941905736093,14.042508839405148,639.66396
СЕС,Земля,,,,ТОВ «САН ВЕСТ ЕНЕРДЖІ ГРУП»,Івано-Франківська ,,2.757,2020-05-06,5.0,ІІ,2020.0,0.1503,0.0,0.1503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.77781229365019,153.0831484711622,258.2627266724369,367.08714174207256,451.9597716767646,468.6218830749863,476.1719023023055,411.60622063419635,288.98349456290816,185.626334795814,85.91401189708083,72.63639187662287,3308.73084
СЕС,Дах,,,,ТОВ СКК «МИКОЛАЇВСЬКА ВЕРФ»,Миколаївська ,,0.235,2020-05-06,5.0,ІІ,2020.0,0.1637,0.0,0.1637,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5672056180659375,13.048436666928948,22.01368907073727,31.289618538043904,38.52395587379023,39.94419387835392,40.58773922417184,35.08431695648753,24.63225289165159,15.822339019592416,7.323102211031553,6.191350051144857,282.02819999999997
